week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders
134,38,37,253.54,270.59,1,0,49
51,43,255,147.49,180.06,0,0,16
202,20,362,79.54,111.21,0,0,31
190,47,288,238.61,298.79,0,0,44
99,41,377,159.09,153.27,0,0,31
212,35,153,259.89,222.04,0,0,32
82,26,215,272.2,229.4,0,0,31
122,10,184,122.98,107.92,1,0,46
104,28,186,113.72,93.8,1,0,29
11,22,265,331.94,279.72,0,0,14
79,37,70,77.77,77.15,0,0,33
169,9,263,201.63,192.73,0,0,47
12,7,31,206.66,175.99,0,0,25
212,3,22,188.0,172.63,0,0,46
42,32,226,49.17,54.72,0,0,22
73,36,171,189.74,249.4,0,0,37
186,47,221,72.46,99.58,0,0,39
148,13,353,252.92,221.54,1,1,45
182,18,367,134.5,112.02,0,0,47
86,12,312,56.17,51.38,0,1,35
148,14,399,237.56,192.25,1,0,41
29,15,387,59.59,59.0,0,0,12
13,44,277,93.19,116.66,0,0,29
209,17,310,281.86,266.33,0,0,53
204,18,119,176.7,143.07,0,0,32
150,39,164,197.6,244.91,0,0,23
72,8,210,74.18,69.39,0,0,34
193,6,271,175.0,161.0,1,0,24
126,26,157,78.62,91.81,1,0,40
177,12,125,120.66,119.8,0,0,27
9,27,5,185.14,184.27,0,0,35
195,38,318,208.37,191.94,1,0,40
39,47,393,237.21,223.0,0,0,38
235,12,4,145.83,135.74,0,0,24
80,34,187,106.26,140.32,0,0,25
248,48,76,143.41,203.04,0,0,51
148,24,112,125.73,137.11,0,0,36
208,41,80,270.15,257.58,1,0,39
140,25,124,62.89,59.18,0,0,45
14,31,323,154.18,185.55,1,0,21
48,10,240,335.58,285.6,0,0,25
196,42,321,211.88,203.79,0,1,25
252,6,271,145.98,193.03,1,0,46
238,9,206,261.02,214.13,0,0,32
189,10,60,274.62,246.67,0,0,27
26,15,295,224.0,287.24,0,0,26
15,8,96,236.25,191.87,0,0,23
86,7,87,73.48,82.56,0,0,51
106,46,109,127.33,176.29,0,0,37
22,20,268,273.72,261.71,0,0,19
149,23,226,363.93,295.69,0,0,30
218,45,113,95.92,117.57,0,0,54
162,30,292,309.71,289.96,0,0,30
240,46,353,253.09,290.25,0,0,42
235,47,298,309.06,261.86,0,1,40
120,27,137,251.19,209.18,0,0,24
248,45,275,99.76,87.23,1,0,51
151,3,221,106.18,105.48,0,0,29
98,4,185,276.84,243.43,0,0,10
68,34,207,331.76,271.24,0,0,12
255,44,62,221.06,178.84,0,0,37
136,33,56,92.54,129.29,0,0,33
53,10,244,52.33,66.32,0,0,12
209,50,361,105.44,92.35,0,0,27
247,13,110,134.15,133.19,0,0,25
55,41,79,57.67,60.17,0,0,22
123,17,257,204.99,197.35,0,0,31
176,42,59,136.72,140.21,0,0,29
50,6,163,226.5,233.35,1,0,36
253,12,8,137.16,136.63,0,0,22
220,34,296,245.1,215.65,1,0,47
19,40,374,253.61,236.82,1,0,34
104,7,282,61.86,76.36,0,0,43
256,3,325,178.03,240.46,0,0,49
142,6,252,266.4,298.25,0,0,42
55,15,120,120.57,106.78,1,0,13
90,9,1,84.79,81.74,0,1,52
157,30,294,140.73,120.59,0,1,41
29,29,361,216.65,192.82,0,1,25
11,48,63,142.6,125.8,0,1,31
126,38,158,113.79,106.74,0,0,55
106,23,105,223.24,288.4,0,0,32
83,44,269,94.05,80.41,0,0,19
188,48,322,155.15,136.17,0,0,52
174,31,221,209.64,204.36,0,0,26
166,45,118,85.6,91.37,0,0,31
83,41,104,255.24,283.94,0,0,24
202,37,202,257.41,251.22,1,0,56
2,39,300,112.83,155.26,0,0,38
79,29,356,287.77,248.15,0,0,31
25,5,179,236.8,208.54,0,0,21
59,39,235,81.0,70.07,0,0,24
215,15,83,191.05,268.02,0,1,42
65,11,103,152.36,198.48,1,0,36
147,42,22,137.57,124.95,0,0,26
8,22,87,60.18,55.2,1,0,22
119,33,282,128.9,109.32,1,0,37
249,14,277,128.69,111.09,0,0,39
131,23,300,201.42,179.13,0,0,36
253,10,342,128.2,117.36,0,0,27
206,14,1,76.43,98.32,0,0,38
113,44,245,263.03,211.04,0,0,29
94,19,302,222.31,192.83,0,0,22
140,1,347,70.24,87.11,0,0,10
83,33,66,265.82,229.79,0,0,29
25,16,191,274.78,228.96,1,0,28
108,32,197,186.61,177.02,0,0,37
185,16,162,248.15,221.38,1,0,45
255,11,325,301.68,256.86,0,0,30
147,4,76,127.19,132.3,0,0,42
91,14,227,194.33,156.16,0,0,42
198,45,193,336.99,286.78,0,0,17
224,38,333,144.95,117.53,0,0,41
124,23,125,142.19,161.54,0,0,33
233,31,76,277.76,241.54,0,0,25
223,2,123,108.17,87.13,0,0,40
159,31,362,81.98,71.92,1,0,44
111,38,86,93.51,86.5,0,0,31
19,35,339,149.18,174.78,0,0,32
227,48,145,191.36,179.86,0,0,27
30,46,396,241.4,207.85,0,1,43
97,35,182,307.97,248.19,0,0,26
120,8,388,159.82,225.42,0,0,50
132,30,189,202.55,190.23,0,0,31
192,34,158,76.6,61.38,0,0,47
173,2,349,118.16,111.54,0,1,42
200,12,111,208.4,175.63,0,0,31
216,43,336,186.3,173.71,0,0,28
73,49,392,130.69,107.81,0,0,48
218,34,328,67.47,73.18,0,0,49
94,49,372,251.24,275.56,0,0,37
210,15,294,60.39,52.4,0,0,38
253,25,234,176.77,179.73,0,0,36
58,31,134,55.12,59.65,0,0,24
23,44,288,242.17,209.54,0,0,30
230,48,367,195.24,185.07,0,0,51
27,29,328,55.23,53.17,0,0,54
15,10,370,144.35,129.69,0,0,27
117,9,35,70.69,61.78,0,0,33
62,48,355,109.95,103.58,0,0,41
214,9,241,54.02,50.84,0,0,41
129,29,355,280.12,252.09,1,0,67
156,50,240,311.26,277.56,0,0,12
89,18,99,172.68,139.93,0,0,20
86,37,218,162.35,207.22,0,0,40
18,10,380,53.94,52.87,0,0,15
126,21,192,324.43,288.26,0,0,48
18,50,156,291.56,238.9,0,0,21
113,33,159,277.4,230.1,0,0,38
70,1,309,59.74,54.23,0,0,25
40,38,340,133.06,124.68,1,0,39
11,14,298,91.18,106.59,0,0,40
27,44,197,59.77,54.7,0,0,43
212,24,115,56.5,52.43,0,0,36
112,38,16,292.83,251.36,0,0,39
136,13,229,49.07,60.66,0,0,34
148,6,264,98.82,82.42,0,0,36
35,27,209,201.52,284.88,0,0,44
211,33,300,64.35,62.48,0,0,12
82,30,198,131.49,115.53,0,1,29
189,10,349,80.0,73.84,0,1,35
2,41,232,240.44,278.29,1,0,28
80,44,49,173.75,162.54,0,0,37
16,24,327,53.0,73.47,0,0,25
43,25,280,152.28,123.26,0,0,29
29,36,92,41.66,52.54,1,0,43
34,11,363,88.14,79.28,1,0,32
212,5,147,190.88,178.54,0,0,41
196,31,216,80.83,78.51,0,0,24
221,15,94,171.45,186.39,0,0,58
204,17,346,104.12,100.42,0,0,37
30,45,377,277.97,249.73,0,0,44
175,49,171,125.14,102.57,0,0,31
218,1,96,280.25,257.74,0,0,41
217,2,13,298.67,283.93,0,0,44
49,5,346,133.16,129.02,0,0,28
212,36,346,209.37,186.72,0,0,24
161,15,207,131.58,106.83,1,0,30
5,39,179,44.3,53.21,0,0,41
4,1,18,290.12,278.91,0,0,28
207,10,229,283.15,281.02,1,0,49
205,23,115,314.56,297.55,0,0,41
141,38,68,137.9,116.49,0,0,39
232,13,248,284.89,291.09,1,0,43
142,23,369,66.51,90.56,0,1,32
77,5,176,49.28,60.97,0,0,38
163,50,218,140.71,154.08,0,0,34
87,14,326,316.04,270.74,0,0,27
78,16,190,125.32,100.34,0,0,17
100,16,342,104.42,131.46,0,0,32
140,29,271,217.37,175.31,1,0,42
199,10,357,73.73,67.45,1,0,45
233,25,109,168.09,154.31,0,1,46
100,5,57,215.58,193.18,0,0,37
207,26,345,104.4,83.62,0,0,16
124,41,73,217.31,192.17,0,0,40
18,44,30,73.09,63.82,0,0,26
101,49,27,145.79,169.52,0,0,38
55,1,365,161.11,153.37,0,0,29
20,17,331,110.1,88.14,0,0,23
240,25,21,59.06,51.85,0,0,29
219,11,165,152.91,124.09,1,0,33
103,35,195,237.87,228.83,0,0,26
185,22,147,179.57,186.48,0,0,21
30,18,281,244.49,210.66,1,0,22
38,46,145,184.11,178.92,1,0,38
54,14,48,196.01,182.8,0,0,20
110,44,84,260.77,217.22,0,1,25
105,49,330,56.17,63.22,1,0,44
42,35,157,208.69,179.87,0,0,20
159,1,129,145.24,119.54,0,0,30
193,36,22,72.08,70.5,0,0,48
21,3,391,120.06,102.35,0,1,38
164,17,185,320.56,270.65,1,0,45
117,5,254,194.36,160.64,0,0,29
90,17,49,218.28,176.04,0,0,10
232,39,233,222.27,289.53,0,0,52
189,20,188,200.61,167.71,0,0,27
126,43,292,121.56,103.92,0,0,34
82,22,317,214.57,191.65,0,0,36
76,36,75,104.15,86.68,0,0,14
228,1,62,156.98,142.98,0,0,36
32,27,103,207.38,242.57,0,0,32
183,9,228,109.97,102.47,0,0,37
8,33,229,300.45,268.97,0,0,16
68,32,176,216.61,203.19,0,1,37
256,20,65,78.78,72.27,0,0,43
87,43,8,245.48,281.71,0,0,31
31,10,309,219.64,177.45,0,0,29
245,35,182,326.19,266.74,0,0,38
49,24,116,143.03,135.81,0,0,29
69,50,178,301.28,250.87,0,0,21
20,21,353,197.69,161.98,0,0,30
139,17,342,109.28,105.34,0,0,37
257,49,332,233.5,217.55,1,0,61
230,24,122,191.45,157.59,0,0,19
205,3,93,254.97,250.21,0,1,39
113,25,371,161.66,193.82,0,0,44
60,45,207,242.47,297.34,0,0,46
39,26,43,306.61,296.28,0,0,28
247,11,79,94.06,106.18,0,0,30
146,17,185,42.78,53.48,0,0,34
207,23,39,89.68,75.48,0,0,41
59,48,104,298.64,249.41,0,0,44
212,13,34,87.71,111.97,0,0,32
100,39,249,63.63,64.34,0,0,30
8,39,123,353.07,293.78,0,0,37
165,16,63,246.93,219.89,0,0,23
49,26,116,103.71,103.02,0,0,25
149,29,370,130.13,120.34,0,0,48
181,2,174,234.89,234.58,0,0,32
143,18,197,183.56,257.14,0,0,52
152,47,380,193.89,224.42,0,0,37
181,7,214,122.66,103.86,0,0,43
150,13,211,147.77,152.32,0,1,38
222,35,253,248.17,200.63,0,0,36
101,7,274,259.2,288.2,0,0,43
230,19,77,230.62,199.23,0,0,51
106,28,21,251.61,220.45,1,0,48
51,7,320,119.21,100.29,0,0,35
11,13,96,276.48,264.58,0,0,38
209,37,320,140.76,125.5,0,0,27
133,50,9,93.0,91.16,1,0,36
242,18,26,145.96,183.61,0,1,60
22,50,39,216.03,182.38,1,0,18
168,13,243,233.32,226.08,0,0,37
153,23,125,134.27,171.54,0,0,35
230,33,275,262.14,249.5,0,0,34
163,18,11,197.05,254.54,0,1,43
178,22,262,103.79,124.36,0,0,28
100,14,297,126.25,108.82,0,0,41
234,20,337,163.03,137.06,0,0,22
117,7,10,285.53,270.61,0,0,39
236,22,8,182.43,198.05,0,0,45
108,39,49,164.1,197.27,0,0,46
41,19,83,62.04,60.62,0,0,35
53,4,360,154.73,159.43,0,0,30
184,1,73,323.44,297.46,0,0,45
38,46,330,60.81,54.5,0,0,28
230,41,209,142.75,121.81,0,0,28
211,15,32,114.12,113.48,0,0,56
69,50,152,225.76,212.24,0,0,17
232,10,230,292.41,267.42,0,0,30
170,26,1,176.46,211.35,0,0,49
225,20,283,165.71,140.29,0,0,42
226,24,88,225.93,215.31,1,0,25
12,23,240,282.09,265.62,1,0,9
180,9,93,126.06,124.85,1,0,46
221,23,341,73.92,73.76,0,0,32
252,2,8,248.81,294.76,0,0,39
64,46,172,140.06,112.56,0,0,27
48,45,118,74.33,70.97,0,0,41
45,8,359,78.3,96.57,0,0,37
130,22,220,64.7,53.08,1,0,44
223,42,266,77.01,71.7,0,0,26
178,46,208,95.21,126.66,0,0,36
258,39,353,209.51,266.08,0,1,40
86,30,167,162.18,150.86,0,0,36
105,2,3,102.02,89.92,0,1,23
17,44,331,197.14,195.27,0,0,21
176,49,143,83.24,75.82,0,0,28
103,21,282,199.09,171.91,0,0,37
32,26,377,271.37,218.79,0,0,23
74,44,57,336.93,284.11,1,0,43
201,46,160,329.7,298.08,0,0,29
14,23,201,234.86,208.74,0,0,21
23,43,273,177.73,227.07,0,0,48
31,50,243,177.1,248.06,1,0,37
20,49,190,73.97,83.88,0,0,39
37,50,210,77.38,95.53,0,0,37
242,38,120,45.92,60.52,0,0,39
209,21,394,252.42,211.4,0,0,33
57,29,108,248.28,211.14,0,0,35
227,11,32,251.59,245.22,0,0,31
198,43,386,359.07,293.38,0,0,29
162,10,252,364.99,296.16,0,0,35
33,19,261,227.57,197.31,0,0,27
128,43,200,180.91,155.46,0,0,22
208,6,295,133.49,117.43,0,0,38
112,25,33,75.69,67.97,1,0,25
178,26,193,334.93,288.62,0,0,40
225,24,251,123.72,106.75,0,0,24
124,22,342,184.29,199.77,0,1,28
82,50,269,64.85,60.81,0,0,36
61,18,137,280.52,230.6,0,0,31
27,24,242,45.96,53.48,0,0,19
9,9,230,310.9,279.27,1,0,45
259,44,80,267.15,222.02,0,0,54
134,28,376,145.59,145.12,0,0,47
188,27,215,296.03,256.85,0,0,48
169,30,169,58.72,56.26,0,0,37
250,1,147,231.35,221.72,0,0,44
32,42,79,143.84,159.96,0,0,33
123,45,37,63.0,51.78,0,0,25
91,50,248,114.04,95.38,0,0,26
75,16,306,66.13,83.97,0,0,57
255,31,32,84.8,81.09,0,0,34
100,12,48,297.33,270.47,1,0,40
78,44,216,135.53,122.93,0,0,35
114,16,42,236.8,227.73,0,0,19
239,42,356,254.34,207.39,0,0,43
122,24,126,258.37,234.59,0,0,27
50,13,27,102.24,139.5,0,0,37
57,48,212,237.23,201.83,0,0,43
37,12,124,235.19,229.22,1,0,24
53,38,148,91.47,113.4,0,0,34
138,8,160,264.14,226.37,0,0,43
19,50,395,268.56,257.13,0,0,27
256,45,348,61.17,60.56,1,0,49
43,17,259,96.09,78.62,0,0,28
193,24,156,114.04,104.78,1,0,47
50,48,365,166.35,150.28,0,0,26
90,25,21,336.08,283.09,1,0,32
128,19,37,195.73,178.8,0,0,37
76,35,68,291.05,271.65,1,0,29
172,47,115,168.17,156.27,0,0,48
115,32,388,77.67,62.41,1,0,36
135,26,67,184.51,175.99,1,0,28
189,4,118,185.4,162.89,0,0,39
158,26,78,204.33,217.31,0,1,39
102,29,31,70.1,79.65,0,0,27
37,19,372,71.27,67.93,0,0,43
22,14,272,226.53,213.62,0,0,34
13,31,301,194.56,155.7,0,0,28
47,38,77,310.92,265.56,0,0,47
49,37,282,44.55,62.81,0,0,47
257,43,212,207.8,174.83,0,0,43
126,23,254,171.05,164.89,0,0,35
42,3,371,88.54,74.68,0,0,28
74,16,295,279.8,266.66,0,0,50
160,43,231,273.49,289.68,0,0,42
172,7,145,227.9,194.89,0,0,45
112,22,327,252.19,241.11,0,0,36
132,29,289,212.48,269.38,1,0,43
135,40,365,273.73,224.86,0,0,27
178,30,262,125.98,110.99,0,0,22
194,41,267,300.37,243.6,0,0,18
51,33,69,286.68,274.11,0,0,13
225,46,276,220.19,177.98,0,0,44
29,11,246,81.48,94.81,0,0,31
123,33,225,150.37,148.25,0,1,38
70,32,243,102.21,107.39,0,0,9
260,15,120,51.24,50.84,0,0,35
87,50,313,86.66,69.42,1,0,30
78,42,289,190.4,159.32,0,0,26
98,12,14,249.07,210.16,0,0,15
181,20,183,228.8,285.7,1,0,43
139,18,313,91.03,82.48,0,0,40
185,44,393,296.99,283.74,0,0,39
51,41,73,176.71,223.77,0,0,35
34,44,268,172.19,199.08,1,0,30
41,7,48,115.62,103.24,0,0,26
98,40,399,57.95,61.67,0,1,47
9,21,157,356.22,297.52,0,1,42
20,43,381,281.42,261.14,0,0,23
209,6,282,187.04,167.79,0,0,41
166,41,84,249.38,212.66,0,0,42
3,19,306,89.54,81.14,1,0,31
72,33,100,117.29,158.4,0,0,27
243,8,333,150.92,145.52,0,0,66
78,16,202,161.51,202.86,0,0,35
47,22,368,154.73,130.24,0,0,31
79,10,186,179.36,159.58,0,0,22
189,47,128,152.2,146.02,1,0,50
27,40,304,276.9,230.52,0,1,30
15,20,90,228.36,223.93,0,0,38
139,36,41,115.56,95.25,0,0,34
130,26,32,212.26,189.85,0,0,31
83,29,90,93.3,87.63,0,1,38
138,47,310,184.31,156.15,1,0,38
174,44,254,244.82,200.27,0,0,34
61,41,274,191.95,225.27,1,0,30
120,48,314,80.1,83.77,0,0,42
245,32,16,141.86,115.02,1,0,38
184,11,125,101.45,109.15,0,0,24
43,33,141,225.64,215.97,0,0,29
55,23,134,316.96,285.34,0,0,15
89,46,383,107.12,89.07,1,0,56
124,31,324,118.26,120.53,0,0,25
22,6,96,184.69,202.24,1,0,32
87,6,4,90.46,86.02,0,0,25
110,27,182,213.63,180.86,0,0,30
234,49,380,106.42,94.85,0,0,55
209,11,218,80.87,67.47,0,1,27
242,32,86,73.0,59.64,0,0,43
250,22,298,59.39,57.5,0,1,60
43,21,123,133.22,108.01,0,0,28
38,20,274,147.95,136.3,0,0,21
140,5,184,213.8,171.35,0,0,31
152,39,245,78.16,79.15,0,1,41
40,33,248,167.63,171.38,0,0,16
55,8,272,122.73,162.27,0,0,38
197,33,199,209.9,200.83,0,0,24
170,38,159,190.4,241.12,0,0,32
83,41,113,168.1,187.44,1,0,34
194,2,171,82.6,67.19,0,0,35
158,40,379,212.62,222.56,0,0,32
183,18,154,58.97,63.31,0,0,39
206,12,385,110.27,100.23,0,0,47
163,2,293,159.18,142.38,0,0,18
56,49,299,268.84,239.27,0,0,39
176,32,82,207.74,273.0,0,1,41
78,9,89,152.05,182.22,0,0,28
219,26,71,339.51,278.13,0,0,21
218,48,337,188.76,242.51,1,0,56
33,24,97,174.05,165.56,0,0,15
28,31,131,317.78,257.65,0,0,17
96,2,184,74.45,73.6,0,0,23
70,23,53,120.24,102.77,0,0,24
4,41,22,53.51,68.86,1,0,23
87,31,190,182.13,188.15,0,0,34
9,36,63,135.86,163.85,0,0,37
5,25,346,127.51,160.78,0,0,31
222,32,138,82.61,73.13,1,0,41
104,23,346,56.12,65.71,0,0,33
163,26,27,101.97,88.95,0,0,29
111,25,17,196.31,181.86,0,0,29
30,47,128,195.25,189.18,0,0,23
145,32,297,212.81,190.55,0,0,36
98,41,29,136.94,123.23,0,0,38
248,47,38,149.98,152.41,0,0,45
242,33,267,277.69,261.74,0,0,23
89,45,99,326.28,285.93,0,0,24
187,17,199,80.19,102.5,0,0,46
26,23,118,349.13,285.05,0,0,21
90,34,164,150.04,125.73,1,0,42
148,46,211,235.74,189.63,1,1,41
126,1,363,298.88,284.19,0,0,38
12,27,65,285.97,258.41,0,0,43
130,6,237,90.06,116.24,0,0,35
55,34,137,261.19,257.29,0,0,35
94,36,256,76.58,101.59,0,1,43
38,22,265,211.95,201.97,0,0,17
101,34,316,257.1,227.56,0,0,37
131,30,141,285.14,239.25,0,0,25
111,17,12,60.4,85.4,0,0,36
11,42,299,194.11,167.89,0,0,27
145,26,33,187.06,225.41,0,1,33
176,12,289,121.63,110.72,0,0,19
22,22,1,82.6,92.74,0,0,24
256,7,327,132.08,105.95,1,0,43
54,33,281,188.42,256.15,0,0,20
132,50,194,239.57,241.99,1,0,31
47,35,397,298.96,282.82,1,0,43
12,22,285,137.73,111.43,0,0,15
74,45,135,242.05,195.51,0,0,12
235,31,202,106.1,135.41,1,0,37
63,28,199,180.37,178.33,1,1,53
222,27,329,85.6,108.31,0,0,30
62,39,157,123.38,115.99,0,0,47
99,22,110,116.37,115.72,0,0,35
151,43,73,110.47,102.4,0,0,20
23,2,16,82.96,109.78,0,0,26
223,9,245,122.71,141.98,0,0,44
55,26,327,289.63,299.91,0,0,31
29,9,341,103.29,124.25,0,0,27
131,49,397,245.67,242.39,0,1,47
113,9,203,289.15,273.16,1,0,48
258,12,119,179.28,254.03,0,0,34
197,9,37,116.05,102.65,0,0,41
240,32,68,104.33,116.42,0,0,42
117,16,375,216.16,184.36,0,0,28
156,31,87,83.26,79.08,0,0,16
15,25,146,256.5,250.85,0,0,17
132,20,348,80.92,74.91,0,0,28
247,17,100,211.5,193.82,0,0,33
203,13,319,314.09,257.63,0,1,33
10,8,291,91.85,90.11,0,0,38
139,18,35,162.34,157.38,1,0,38
177,43,287,53.09,54.12,0,0,25
213,14,45,195.36,194.41,0,1,40
257,17,145,172.16,169.82,0,0,33
133,15,277,86.67,78.29,1,0,49
107,45,138,121.67,107.14,0,0,25
253,3,155,102.43,113.11,0,0,41
32,7,299,68.98,66.22,0,0,36
181,33,374,209.39,193.35,0,0,42
216,21,321,289.59,250.66,0,0,28
173,34,121,130.35,107.17,0,0,30
257,48,18,277.0,275.82,0,0,43
119,37,116,118.98,116.8,0,0,48
142,49,191,54.19,74.83,0,0,39
96,15,12,287.96,276.6,0,0,26
58,14,342,255.35,246.87,0,0,20
152,16,8,232.77,199.14,1,0,42
93,39,96,57.09,55.38,0,0,45
250,40,283,214.33,210.11,0,0,26
81,47,68,151.27,129.66,0,0,28
110,49,52,150.62,196.89,0,0,37
238,14,116,233.5,221.56,0,1,45
67,29,99,154.31,142.37,0,0,28
259,22,395,121.39,118.91,0,0,45
8,33,168,155.22,164.41,0,0,27
112,13,245,75.78,69.33,0,0,34
105,11,277,328.06,283.76,0,0,20
90,32,371,80.97,77.62,0,0,34
23,30,97,68.66,96.23,0,0,35
243,43,245,310.46,268.37,0,0,52
230,13,210,88.07,114.85,0,0,29
199,11,395,213.14,261.48,1,0,37
224,8,283,223.53,244.09,0,0,37
182,31,31,223.57,182.17,0,0,34
93,15,89,75.54,68.11,1,0,41
181,30,385,98.33,85.03,0,0,32
153,41,43,255.52,274.52,0,1,23
222,14,384,120.66,107.19,1,0,42
9,44,322,100.96,115.04,0,0,22
101,7,4,123.45,121.26,0,0,22
235,47,74,122.33,111.24,0,0,43
126,19,248,266.73,250.93,0,0,40
221,47,288,310.68,256.13,0,0,26
58,32,343,238.0,237.16,0,0,24
134,25,124,265.54,233.96,0,1,30
68,19,66,204.54,217.72,0,0,33
96,43,105,202.68,194.73,1,0,41
124,14,184,218.8,237.06,0,0,41
201,9,201,109.22,122.69,1,0,43
203,7,263,124.15,115.09,0,0,29
12,23,302,262.5,275.77,0,0,20
254,10,185,135.71,110.55,0,0,33
241,10,343,194.57,258.92,0,0,37
99,1,376,68.97,62.84,1,0,39
106,31,1,55.21,68.16,1,0,19
5,10,327,296.92,264.75,0,0,17
98,26,256,69.75,60.93,0,0,26
93,37,9,175.91,167.65,0,1,34
14,47,18,240.39,199.87,0,0,30
50,4,197,127.33,176.2,0,0,49
159,42,219,225.19,266.13,0,0,33
121,25,155,179.16,205.79,0,0,23
86,22,43,89.7,96.89,0,0,35
182,8,208,120.36,145.48,0,0,35
147,12,14,199.74,161.23,0,0,34
124,17,306,238.96,212.96,0,0,21
209,46,239,315.02,271.26,0,0,57
17,14,348,126.26,120.92,0,0,44
236,38,245,168.62,142.12,0,0,37
23,28,70,239.28,236.81,0,0,42
154,28,19,171.37,164.61,0,0,42
185,1,134,233.6,198.9,0,0,39
173,3,328,113.3,109.69,0,0,30
13,18,355,89.87,113.73,0,0,36
206,7,3,90.24,72.42,0,0,36
242,34,120,56.95,50.28,1,0,29
104,49,292,210.35,232.85,0,0,42
242,24,196,160.99,167.89,0,0,40
156,26,277,307.25,280.66,0,0,41
232,48,2,180.04,149.55,0,0,32
28,11,107,216.56,180.22,0,0,13
69,25,172,74.06,69.87,1,0,28
41,41,309,311.98,300.0,1,0,36
52,31,263,228.57,233.03,0,0,24
224,4,217,202.71,198.87,0,1,50
54,19,232,172.22,224.63,0,0,38
219,18,301,192.48,155.95,0,0,29
183,44,238,137.74,187.68,0,0,38
156,41,103,100.1,82.87,0,0,29
104,23,170,350.96,293.31,0,0,35
110,16,167,305.03,254.57,0,0,30
132,9,64,41.24,54.18,0,0,32
136,31,284,329.97,297.58,0,0,15
146,47,103,166.1,149.55,0,0,33
67,10,16,281.27,226.2,0,0,20
34,10,311,151.13,140.97,0,0,24
227,12,292,51.55,56.93,0,1,42
102,36,87,259.47,296.57,0,0,36
150,39,238,222.17,193.05,0,1,39
143,17,153,89.08,88.33,1,0,51
182,6,83,314.16,271.02,0,0,24
210,21,282,182.24,238.36,0,0,37
39,40,223,213.89,176.22,0,0,29
115,45,166,148.7,123.83,0,0,31
38,34,198,156.26,176.3,0,0,36
201,19,390,259.02,262.96,0,0,41
152,23,228,199.67,260.71,0,0,42
225,31,95,94.95,89.28,0,1,32
237,43,326,121.35,142.61,0,0,34
40,23,182,114.28,133.04,1,0,23
192,47,136,121.42,98.31,1,0,37
102,16,82,56.87,60.76,0,1,31
209,33,280,89.48,75.67,0,0,36
93,4,40,98.92,133.29,0,0,30
146,46,361,72.74,60.09,0,1,20
229,32,349,203.3,188.08,0,0,45
78,30,353,75.96,70.95,0,0,39
246,28,159,137.79,130.7,0,0,30
212,15,395,98.92,91.68,1,0,52
117,7,272,147.2,182.95,0,0,34
41,31,214,322.59,266.45,0,0,41
123,11,4,205.39,165.14,1,0,29
222,46,32,200.05,204.43,0,0,42
20,14,352,314.19,286.88,0,0,37
86,48,289,175.93,161.37,0,0,28
75,48,217,175.94,198.34,0,0,54
243,4,295,108.7,150.54,0,0,59
81,18,295,106.22,93.16,0,0,32
74,22,322,108.61,93.99,0,0,16
100,42,164,200.55,172.67,0,0,19
66,43,24,155.28,169.39,0,0,21
148,40,36,309.28,249.0,0,0,42
129,47,140,164.43,182.27,0,1,40
200,23,150,279.52,241.12,0,0,18
202,2,211,115.86,101.84,0,0,31
247,10,278,208.82,201.57,1,0,39
9,47,340,119.92,96.35,0,0,19
66,13,379,202.45,209.81,0,0,32
8,36,248,109.91,102.0,0,0,25
4,6,200,158.86,137.37,0,0,12
30,22,296,340.8,294.14,0,0,18
207,32,342,210.33,177.31,0,1,26
95,21,269,232.77,197.1,0,0,15
185,27,222,110.47,94.28,0,0,33
229,35,228,138.74,174.74,1,0,41
108,40,136,280.56,225.16,0,0,33
160,18,31,330.18,283.48,0,0,27
105,23,346,252.24,235.27,0,0,36
116,12,382,194.32,187.89,0,0,31
224,24,330,330.99,290.7,0,0,30
170,5,226,303.8,257.23,1,0,32
178,34,174,74.47,65.51,0,0,37
13,33,115,74.09,79.05,0,0,31
195,26,16,99.52,81.83,0,0,42
145,7,27,163.28,169.35,0,0,22
95,33,210,136.1,127.56,0,0,20
49,40,108,160.57,143.94,0,0,25
138,46,153,225.91,237.66,0,0,46
202,44,187,123.37,123.18,0,0,12
123,16,381,175.09,158.75,0,0,39
158,32,165,98.6,95.57,0,0,34
72,9,198,290.25,246.43,0,0,31
243,32,387,232.48,194.59,0,0,28
109,9,84,186.6,159.95,0,0,36
111,34,308,134.83,108.26,0,0,35
90,37,89,202.47,246.34,0,0,34
23,10,313,231.74,193.49,1,0,38
146,4,90,151.44,171.75,0,0,37
249,17,8,256.44,271.71,0,0,49
3,45,380,137.36,129.02,0,0,28
219,39,321,65.02,92.06,0,1,57
224,28,113,55.52,53.03,0,0,50
66,36,357,79.0,72.11,0,0,28
44,43,149,159.97,150.64,0,0,25
72,26,360,146.03,135.19,0,0,20
188,47,251,193.81,156.37,1,0,39
31,42,44,102.71,128.58,0,0,34
253,15,279,92.08,89.98,0,0,50
93,20,287,113.24,92.64,0,0,25
71,3,203,135.06,113.6,1,0,27
209,32,293,197.13,212.57,1,0,24
74,14,229,325.65,290.54,0,1,24
218,42,398,282.73,281.13,0,0,31
173,39,231,227.69,182.32,0,0,20
129,13,15,68.02,90.89,0,0,29
100,37,197,215.15,182.48,0,0,35
221,13,296,299.25,255.41,0,0,44
188,46,302,197.4,206.96,0,0,37
21,15,377,247.77,226.51,0,0,41
